UserId,CodeId,Variant1,Variant2,Variant3,ArithExpr,LogicExprCount,LogicExprMax,LoopSingle,LoopNested,ArrayInt,String,FuncArgCount,LOC,LLOC,ExecutedLOC,DiffAvg,SubjDiffAvg,SubjDiffCorrectAvg,SubjDiffIncorrectAvg,DurationAvg,DurationCorrectAvg,DurationIncorrectAvg,ResultCorrect,ResultNA,SubjDiff,Duration,DurationSum,Gender,Pretest,Posttest,AbilityAvg,PriorExpHighSchool,PriorExpSmallProjects,PriorExpPublicProjects,ExpIndividual,ExpProfessional,ExpOther,ProgLangCount,DominantEyeLeft,DominantEyeRight,FixationCodeCount,FixationCodeDuration,FixationOtherDuration,SaccadeDuration,FixationCodeDurationAvg,FixationCodeDurationSD,AoiMainFixDurationRatio,AoiMainFixDurationAvg,AoiFuncFixDurationRatio,AoiFuncFixDurationAvg,MouseClickAccuracyAvg,MouseClickAccuracySD,MouseClickSpeedAvg,MouseClickSpeedSD,ReactionSpeedAvg,ReactionSpeedSD,MemorySearchSpeedSlopeAvg,MemorySearchSpeedSlopeSD,MouseTrailHitTimeAvg,MouseTrailHitTimeSD,MouseTrailTwoSlope,MemorySize,MemoryPeek
P114,5,1,0,0,2,1,1,1,0,0,0,1,13,6,12,0.638,1.336,1.135,1.69,72.976,74.173,70.867,0,0,1,43.4148105,43.4148105,0,3,13,0.548,0,0,0,0,0,1,,0,1,78,20241.2,1957.7,9768.2,259.503,172.638,0.129,327.195,0.765,253.683,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,5,0,1,0,2,1,1,1,0,0,0,1,13,6,12,0.353,1.259,1.024,1.387,40.104,43.153,38.437,0,0,1,5.391736,48.8065465,0,3,13,0.548,0,0,0,0,0,1,,0,1,6,976.8,2361.8,1440.4,162.799,141.916,0.863,210.859,0.137,66.68,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,5,0,0,1,2,1,1,1,0,0,0,1,13,6,16,0.526,1.371,1.148,1.618,36.092,32.433,40.15,1,0,1,5.7446595,54.551206,0,3,13,0.548,0,0,0,0,0,1,,0,1,7,1367.6,1600.3,2199.6,195.366,101.355,0.805,220.178,0.195,133.337,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,6,1,0,0,2,2,1,1,0,0,0,2,14,6,9,0.267,1.207,1,1.282,60.908,67.465,58.517,0,0,1,15.7667782,15.7667782,0,3,13,0.548,0,0,0,0,0,1,,0,1,32,7708.3,2319.5,3680.5,240.885,147.617,0.087,222.428,0.771,247.526,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,6,0,1,0,2,2,1,1,0,0,0,2,14,6,11,0.379,1.328,1.205,1.403,42.49,46.235,40.202,0,0,1,4.3740849,20.1408631,0,3,13,0.548,0,0,0,0,0,1,,0,1,5,1154.7,1404.3,1419.1,230.944,167.944,0.188,216.752,0.812,234.492,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,6,0,0,1,2,2,1,1,0,0,0,2,14,6,13,0.457,1.353,1.245,1.444,36.617,40.378,33.453,1,0,1,38.7113776,58.8522407,0,3,13,0.548,0,0,0,0,0,1,,0,1,70,17214,3064.9,7867.2,245.914,169.671,0.031,268.581,0.892,239.984,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,7,1,0,0,1,0,0,0,0,1,0,2,12,6,9,0.793,1.034,0.859,1.708,65.349,61.176,81.345,1,0,1,44.1499398,44.1499398,0,3,13,0.548,0,0,0,0,0,1,,0,1,95,26772.1,2377.5,9169.5,281.811,282.754,0.391,373.396,0.435,232.696,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,7,0,1,0,1,0,0,0,0,1,0,2,12,6,9,0.767,0.94,0.798,1.407,36.353,33.564,45.545,0,0,1,43.9675762,88.117516,0,3,13,0.548,0,0,0,0,0,1,,0,1,80,24811.1,2376.5,8953.7,310.139,293.004,0.578,434.582,0.311,249.211,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,7,0,0,1,1,0,0,0,0,1,0,2,12,6,9,0.836,0.905,0.814,1.368,29.164,27.886,35.689,1,0,0,26.2296169,114.3471329,0,3,13,0.548,0,0,0,0,0,1,,0,1,53,18041.4,1302.2,5117.4,340.404,482.514,0.676,435.654,0.311,243.893,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,8,1,0,0,1,1,1,1,0,1,0,2,15,7,17,0.759,1.216,0.955,2.036,70.683,70.385,71.622,1,0,1,69.7760717,69.7760717,0,3,13,0.548,0,0,0,0,0,1,,0,1,144,38528,3669.2,13916.4,267.555,266.118,0.28,308.663,0.626,251.123,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,8,0,1,0,1,1,1,1,0,1,0,2,15,7,19,0.776,0.94,0.689,1.808,31.869,27.329,47.586,1,0,0,31.8653213,101.641393,0,3,13,0.548,0,0,0,0,0,1,,0,1,54,20415.4,1705.6,5850.8,378.063,425.888,0.765,503.714,0.223,216.665,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,8,0,0,1,1,1,1,1,0,1,0,2,15,7,21,0.828,0.871,0.677,1.8,25.947,23.443,37.967,1,0,0,24.6860321,126.3274251,0,3,13,0.548,0,0,0,0,0,1,,0,1,33,18638.6,987.5,3111.2,564.805,763.601,0.854,884.658,0.121,187.341,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,9,1,0,0,0,2,1,1,0,1,0,2,19,9,19,0.198,1.862,2.043,1.817,81.353,81.113,81.412,1,0,1,47.2466204,47.2466204,0,3,13,0.548,0,0,0,0,0,1,,0,1,116,29224.8,1610.3,11222.4,251.938,152.976,0.248,226.423,0.711,266.555,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,9,0,1,0,0,2,1,1,0,1,0,2,19,9,19,0.319,1.819,1.784,1.835,50.89,52.438,50.165,0,0,1,39.2588781,86.5054985,0,3,13,0.548,0,0,0,0,0,1,,0,1,67,22316.6,2009.7,6112.8,333.083,259.568,0.522,332.669,0.437,348.445,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,9,0,0,1,0,2,1,1,0,1,0,2,19,9,21,0.276,1.767,1.594,1.833,40,39.621,40.144,1,0,1,5.5394333,92.0449318,0,3,13,0.548,0,0,0,0,0,1,,0,1,9,1533.8,1717.7,1784.1,170.422,111.75,0.424,325.076,0.5,127.837,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,10,1,0,0,0,4,3,1,0,1,0,2,18,8,19,0.388,1.931,1.822,2,77.329,75.66,78.387,1,0,2,12.9183572,12.9183572,0,3,13,0.548,0,0,0,0,0,1,,0,1,21,5878.8,2639.6,2474,279.944,174.159,0.348,340.611,0.652,255.677,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,10,0,1,0,0,4,3,1,0,1,0,2,18,8,21,0.293,1.905,1.765,1.963,48.512,49.201,48.227,1,0,2,16.3416905,29.2600477,0,3,13,0.548,0,0,0,0,0,1,,0,1,25,6490.4,2531,3899.8,259.614,177.239,0.231,375.244,0.63,240.554,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,10,0,0,1,0,4,3,1,0,1,0,2,18,8,23,0.362,1.879,1.786,1.932,43.101,47.333,40.7,0,0,2,26.8243229,56.0843706,0,3,13,0.548,0,0,0,0,0,1,,0,1,52,13190.9,3311.5,6140.9,253.671,214.334,0.413,302.573,0.587,227.782,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,11,1,0,0,1,1,1,1,0,0,1,1,15,7,17,0.974,1.147,1.124,2,58.828,58.529,70.084,1,0,0,56.5144344,56.5144344,0,3,13,0.548,0,0,0,0,0,1,,0,1,119,33758.6,4060,12056.1,283.686,251.637,0.173,265.696,0.717,306.489,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,11,0,1,0,1,1,1,1,0,0,1,1,15,7,15,0.526,1.457,1.393,1.527,37.78,39.281,36.115,0,0,0,9.5439704,66.0584048,0,3,13,0.548,0,0,0,0,0,1,,0,1,11,3803.9,2266.9,2400.3,345.81,279.013,0.82,390.07,0.18,227.786,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,11,0,0,1,1,1,1,1,0,0,1,1,15,7,31,0.603,1.707,1.6,1.87,32.515,33.747,30.639,0,0,0,8.1503393,74.2087441,0,3,13,0.548,0,0,0,0,0,1,,0,1,9,2216.9,3034.8,2451,246.322,187.77,0.662,293.309,0.308,227.893,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,12,1,0,0,0,3,2,1,0,0,1,1,20,10,20,0.397,1.612,1.348,1.786,71.679,68.699,73.638,0,0,0,28.4217695,28.4217695,0,3,13,0.548,0,0,0,0,0,1,,0,1,50,12769,5939.2,7520.7,255.381,163.483,0.129,235.726,0.807,257.474,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,12,0,1,0,0,3,2,1,0,0,1,1,20,10,32,0.388,1.75,1.711,1.775,40.574,39.535,41.234,0,0,0,4.2725324,32.6943019,0,3,13,0.548,0,0,0,0,0,1,,0,1,4,783.4,1466.9,1405.6,195.862,110.657,0.575,150.148,0.425,333.003,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,12,0,0,1,0,3,2,1,0,0,1,1,20,10,32,0.543,1.672,1.381,2.019,28.587,27.949,29.346,0,0,1,15.479179,48.1734809,0,3,13,0.548,0,0,0,0,0,1,,0,1,25,6108.2,3949.7,4179.5,244.327,275.217,0.442,300.164,0.558,212.919,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,13,1,0,0,2,3,2,1,0,1,0,4,24,12,26,0.302,2.121,1.8,2.259,77.944,76.222,78.688,0,0,2,32.3340793,32.3340793,0,3,13,0.548,0,0,0,0,0,1,,0,1,56,12889.5,4873.9,6423.5,230.169,186.782,0.83,248.798,0.14,150.645,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,13,0,1,0,2,3,2,1,0,1,0,4,24,12,50,0.293,2.017,1.765,2.122,46.338,50.226,44.726,0,0,2,8.1111161,40.4451954,0,3,13,0.548,0,0,0,0,0,1,,0,1,14,3037.3,2236.4,2101,216.951,118.188,0.758,230.268,0.242,183.658,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,13,0,0,1,2,3,2,1,0,1,0,4,24,12,46,0.552,1.836,1.453,2.308,35.425,32.753,38.712,1,0,1,15.766681,56.2118764,0,3,13,0.548,0,0,0,0,0,1,,0,1,20,4858.2,5290.9,4073.9,242.91,193.739,0.508,246.931,0.248,200.918,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,14,1,0,0,1,3,1,0,1,1,0,2,26,12,39,0.569,2.138,1.985,2.34,65.995,63.699,69.026,0,0,1,7.4373135,7.4373135,0,3,13,0.548,0,0,0,0,0,1,,0,1,8,1260.1,1667,2778.8,157.512,95.065,0.476,300.023,0.524,110.008,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,14,0,1,0,1,3,1,0,1,1,0,2,26,12,51,0.103,2.026,2.333,1.99,32.579,38.548,31.891,0,0,0,16.3892938,23.8266073,0,3,13,0.548,0,0,0,0,0,1,,0,1,25,8068.9,4984,2750,322.755,290.997,0.238,319.64,0.762,323.739,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P114,14,0,0,1,1,3,1,0,1,1,0,2,26,12,57,0.155,1.957,2.333,1.888,28.699,41.088,26.424,0,0,0,6.0522828,29.8788901,0,3,13,0.548,0,0,0,0,0,1,,0,1,5,934.5,3434.1,1551.5,186.9,61.456,0.66,205.478,0.34,159.034,10.644,4.759,656,94.731,304,24.083,105.3,182.5,1104.8,531.9,1.777,6.5,7
P116,1,1,0,0,2,0,0,0,0,0,0,2,11,5,7,0.802,0.31,0.301,0.348,43.195,41.678,49.332,1,0,0,33.5730637,33.5730637,0,4,10,0.571,1,0,0,0,0,0,,1,0,36,28501.5,1783.5,2366.8,791.709,602.035,0.12,427.073,0.839,956.729,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,1,0,1,0,2,0,0,0,0,0,0,2,11,5,7,0.922,0.362,0.308,1,36.802,35.984,46.532,1,0,0,13.3759297,46.9489934,0,4,10,0.571,1,0,0,0,0,0,,1,0,14,10299,1500.7,1516.6,735.643,988.719,0.147,379.122,0.82,1056.147,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,1,0,0,1,2,0,0,0,0,0,0,2,11,5,7,0.853,0.224,0.222,0.235,26.882,26.26,30.507,1,0,0,17.6977765,64.6467699,0,4,10,0.571,1,0,0,0,0,0,,1,0,16,12732.5,3351,1533,795.784,666.775,0.226,576.669,0.702,1116.621,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,2,1,0,0,0,4,2,0,0,0,0,3,17,7,6,0.948,0.198,0.182,0.5,34.523,33.833,47.167,1,0,0,21.7270512,21.7270512,0,4,10,0.571,1,0,0,0,0,0,,1,0,29,17566.2,1400.7,2416.4,605.73,480.823,0.186,544.443,0.702,616.648,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,2,0,1,0,0,4,2,0,0,0,0,3,17,7,7,0.914,0.224,0.198,0.5,23.047,22.449,29.38,1,0,0,15.0062494,36.7333006,0,4,10,0.571,1,0,0,0,0,0,,1,0,21,11199.4,1367.2,1933.3,533.304,411.816,0.299,478.575,0.692,596.103,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,2,0,0,1,0,4,2,0,0,0,0,3,17,7,7,0.94,0.259,0.266,0.143,20.741,20.994,16.8,1,0,0,18.703111,55.4364116,0,4,10,0.571,1,0,0,0,0,0,,1,0,23,13198.4,1800.9,3067.1,573.843,440.725,0.266,586.146,0.492,541.663,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,3,1,0,0,1,0,0,0,0,0,0,3,18,5,9,0.922,0.534,0.477,1.222,49.113,48.148,60.586,0,0,1,69.4713315,69.4713315,0,4,10,0.571,1,0,0,0,0,0,,1,0,99,59100.1,2733.6,6833.1,596.971,554.805,0.123,428.432,0.551,591.827,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,3,0,1,0,1,0,0,0,0,0,0,3,18,5,9,0.828,0.44,0.354,0.85,24.348,23.66,27.648,1,0,1,21.7599277,91.2312592,0,4,10,0.571,1,0,0,0,0,0,,1,0,30,17299.8,1516.5,2583.6,576.66,459.031,0.267,461.701,0.559,743.562,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,3,0,0,1,1,0,0,0,0,0,0,3,18,5,9,0.922,0.552,0.505,1.111,29.531,29.015,35.665,1,0,1,15.8556305,107.0868897,0,4,10,0.571,1,0,0,0,0,0,,1,0,24,11549.7,1583.4,2183.9,481.236,403.926,0.165,316.664,0.622,718.326,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,4,1,0,0,2,1,1,1,0,0,0,1,15,7,10,0.845,0.802,0.653,1.611,57.846,55.437,70.963,1,0,1,40.4171616,40.4171616,0,4,10,0.571,1,0,0,0,0,0,,1,0,46,33882,2150.6,3566.4,736.565,721.391,0.09,379.124,0.811,858.317,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,4,0,1,0,2,1,1,1,0,0,0,1,15,7,13,0.543,0.776,0.476,1.132,36.127,33.796,38.897,1,0,1,22.1283053,62.5454669,0,4,10,0.571,1,0,0,0,0,0,,1,0,25,16382.6,2466.2,2617.6,655.305,542.563,0.152,496.706,0.848,694.954,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,4,0,0,1,2,1,1,1,0,0,0,1,15,7,22,0.509,0.991,0.661,1.333,33.206,30.637,35.865,1,0,1,35.2848871,97.830354,0,4,10,0.571,1,0,0,0,0,0,,1,0,24,29650.2,1916.5,2566.7,1235.424,1678.779,0.664,2460.34,0.306,757.001,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,5,1,0,0,2,1,1,1,0,0,0,1,13,6,12,0.638,1.336,1.135,1.69,72.976,74.173,70.867,1,0,2,85.727967,85.727967,0,4,10,0.571,1,0,0,0,0,0,,1,0,120,67117,6001,10832.3,559.309,750.476,0.157,478.779,0.797,614.753,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,5,0,1,0,2,1,1,1,0,0,0,1,13,6,12,0.353,1.259,1.024,1.387,40.104,43.153,38.437,0,0,1,17.655048,103.383015,0,4,10,0.571,1,0,0,0,0,0,,1,0,18,13534.1,1483.2,1582.6,751.896,891.289,0.185,625,0.797,898.675,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,5,0,0,1,2,1,1,1,0,0,0,1,13,6,16,0.526,1.371,1.148,1.618,36.092,32.433,40.15,0,0,2,16.7514041,120.1344191,0,4,10,0.571,1,0,0,0,0,0,,1,0,23,10586.8,2717.1,2749.7,460.295,453.338,0.063,666.73,0.912,482.671,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,6,1,0,0,2,2,1,1,0,0,0,2,14,6,9,0.267,1.207,1,1.282,60.908,67.465,58.517,0,0,1,75.6742528,75.6742528,0,4,10,0.571,1,0,0,0,0,0,,1,0,87,62035,4217.4,7399.7,713.046,695.526,0.07,436.673,0.836,798.245,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,6,0,1,0,2,2,1,1,0,0,0,2,14,6,11,0.379,1.328,1.205,1.403,42.49,46.235,40.202,1,0,2,38.7369235,114.4111763,0,4,10,0.571,1,0,0,0,0,0,,1,0,39,30952.3,2450.6,3682.7,793.649,681.229,0.123,760.014,0.823,849.543,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,6,0,0,1,2,2,1,1,0,0,0,2,14,6,13,0.457,1.353,1.245,1.444,36.617,40.378,33.453,0,0,2,41.4064364,155.8176127,0,4,10,0.571,1,0,0,0,0,0,,1,0,50,21950.2,11466.5,7567.2,439.004,363.382,0.188,459.245,0.762,491.67,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,7,1,0,0,1,0,0,0,0,1,0,2,12,6,9,0.793,1.034,0.859,1.708,65.349,61.176,81.345,1,0,2,67.6178685,67.6178685,0,4,10,0.571,1,0,0,0,0,0,,1,0,95,56848.3,2684,6584,598.404,613.526,0.402,691.883,0.466,540.479,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,7,0,1,0,1,0,0,0,0,1,0,2,12,6,9,0.767,0.94,0.798,1.407,36.353,33.564,45.545,1,0,1,42.5142487,110.1321172,0,4,10,0.571,1,0,0,0,0,0,,1,0,55,32683,4350.8,4766,594.236,557.637,0.477,649.289,0.463,540.475,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,7,0,0,1,1,0,0,0,0,1,0,2,12,6,9,0.836,0.905,0.814,1.368,29.164,27.886,35.689,1,0,2,37.6539444,147.7860616,0,4,10,0.571,1,0,0,0,0,0,,1,0,59,27488.2,3785.2,4568,465.901,545.255,0.554,544.306,0.337,463.342,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,8,1,0,0,1,1,1,1,0,1,0,2,15,7,17,0.759,1.216,0.955,2.036,70.683,70.385,71.622,1,0,1,69.039533,69.039533,0,4,10,0.571,1,0,0,0,0,0,,1,0,92,58504.8,2500.6,6899.6,635.922,614.231,0.323,726.397,0.592,666.384,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,8,0,1,0,1,1,1,1,0,1,0,2,15,7,19,0.776,0.94,0.689,1.808,31.869,27.329,47.586,1,0,1,23.0076228,92.0471558,0,4,10,0.571,1,0,0,0,0,0,,1,0,25,18434.4,1449.9,2582.1,737.375,946.226,0.669,948.728,0.331,508.41,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,8,0,0,1,1,1,1,1,0,1,0,2,15,7,21,0.828,0.871,0.677,1.8,25.947,23.443,37.967,1,0,0,18.5508278,110.5979836,0,4,10,0.571,1,0,0,0,0,0,,1,0,19,16853.5,1200.5,1683.8,887.028,1107.288,0.623,1313.014,0.231,487.453,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,9,1,0,0,0,2,1,1,0,1,0,2,19,9,19,0.198,1.862,2.043,1.817,81.353,81.113,81.412,0,0,2,92.2324456,92.2324456,0,4,10,0.571,1,0,0,0,0,0,,1,0,111,74977.7,3935.7,9335.8,675.475,756.497,0.279,697.993,0.669,706.406,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,9,0,1,0,0,2,1,1,0,1,0,2,19,9,19,0.319,1.819,1.784,1.835,50.89,52.438,50.165,1,0,2,58.3789634,150.611409,0,4,10,0.571,1,0,0,0,0,0,,1,0,67,47756.5,3200.9,5416.5,712.784,713.88,0.118,704.116,0.881,725.12,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,9,0,0,1,0,2,1,1,0,1,0,2,19,9,21,0.276,1.767,1.594,1.833,40,39.621,40.144,1,0,1,11.2800136,161.8914226,0,4,10,0.571,1,0,0,0,0,0,,1,0,11,8438.1,1450,1233.7,767.097,666.586,0.871,1224.921,0.129,217.707,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,10,1,0,0,0,4,3,1,0,1,0,2,18,8,19,0.388,1.931,1.822,2,77.329,75.66,78.387,0,0,2,74.8585791,74.8585791,0,4,10,0.571,1,0,0,0,0,0,,1,0,111,59126.2,3716,9819.2,532.668,523.01,0.185,476.124,0.71,559.852,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,10,0,1,0,0,4,3,1,0,1,0,2,18,8,21,0.293,1.905,1.765,1.963,48.512,49.201,48.227,0,0,1,52.8141748,127.6727539,0,4,10,0.571,1,0,0,0,0,0,,1,0,74,42550.2,2649.9,7049.7,575.002,462.947,0.231,615.599,0.753,593.223,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,10,0,0,1,0,4,3,1,0,1,0,2,18,8,23,0.362,1.879,1.786,1.932,43.101,47.333,40.7,1,0,2,35.8562727,163.5290266,0,4,10,0.571,1,0,0,0,0,0,,1,0,51,27035.1,3133.8,4615.9,530.099,366.296,0.102,458.294,0.896,550.423,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,11,1,0,0,1,1,1,1,0,0,1,1,15,7,17,0.974,1.147,1.124,2,58.828,58.529,70.084,0,0,2,50.4791216,50.4791216,0,4,10,0.571,1,0,0,0,0,0,,1,0,74,36216.4,5434.2,6516.5,489.411,539.778,0.294,367.021,0.619,700.688,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,11,0,1,0,1,1,1,1,0,0,1,1,15,7,15,0.526,1.457,1.393,1.527,37.78,39.281,36.115,0,0,1,15.0074877,65.4866093,0,4,10,0.571,1,0,0,0,0,0,,1,0,18,10786.8,1549.9,1965.9,599.268,497.892,0.68,815.093,0.32,383.443,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,11,0,0,1,1,1,1,1,0,0,1,1,15,7,31,0.603,1.707,1.6,1.87,32.515,33.747,30.639,0,0,2,28.6218833,94.1084926,0,4,10,0.571,1,0,0,0,0,0,,1,0,42,10940.4,8149.5,5165.6,260.486,189.387,0.353,296.668,0.545,284.13,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,12,1,0,0,0,3,2,1,0,0,1,1,20,10,20,0.397,1.612,1.348,1.786,71.679,68.699,73.638,0,0,2,56.5077917,56.5077917,0,4,10,0.571,1,0,0,0,0,0,,1,0,88,42352,5151.7,7349.7,481.273,433.108,0.146,387.477,0.806,517.462,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,12,0,1,0,0,3,2,1,0,0,1,1,20,10,32,0.388,1.75,1.711,1.775,40.574,39.535,41.234,1,0,2,13.5845977,70.0923894,0,4,10,0.571,1,0,0,0,0,0,,1,0,16,5682.9,5466.7,2483.7,355.18,205.509,0.243,461.139,0.757,330.728,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,12,0,0,1,0,3,2,1,0,0,1,1,20,10,32,0.543,1.672,1.381,2.019,28.587,27.949,29.346,0,0,1,12.1418243,82.2342137,0,4,10,0.571,1,0,0,0,0,0,,1,0,15,4950.3,4883.5,2182.9,330.018,348.009,0.498,493.336,0.434,307.13,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,13,1,0,0,2,3,2,1,0,1,0,4,24,12,26,0.302,2.121,1.8,2.259,77.944,76.222,78.688,0,0,3,87.7590778,87.7590778,0,4,10,0.571,1,0,0,0,0,0,,1,0,143,61161.9,9428.4,13512.3,427.706,493.505,0.428,408.914,0.41,455.876,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,13,0,1,0,2,3,2,1,0,1,0,4,24,12,50,0.293,2.017,1.765,2.122,46.338,50.226,44.726,0,0,3,33.4715598,121.2306376,0,4,10,0.571,1,0,0,0,0,0,,1,0,35,10918,15740.5,5550.1,311.943,226.851,0.69,376.624,0.289,225.158,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
P116,13,0,0,1,2,3,2,1,0,1,0,4,24,12,46,0.552,1.836,1.453,2.308,35.425,32.753,38.712,0,0,3,18.7690224,139.99966,0,4,10,0.571,1,0,0,0,0,0,,1,0,22,6016.6,8666.4,3838.5,273.481,180.926,0.77,272.543,0.23,276.671,11.458,4.246,715,82.436,331,36.065,168.4,175.2,1083.6,555.2,1.569,6,6
